Num_Acc,id_vehicule,fixed_obstacle ,movable_obstacle,initial_shock,maneuver,motor,occupants_public_transport
201900026870,138 255 767,0,2,3,1,1,0.0
201900026870,138 255 768,0,2,3,13,1,0.0
201900026871,138 255 766,0,6,1,1,1,0.0
201900026872,138 255 764,0,2,3,1,1,0.0
201900026872,138 255 765,0,2,1,15,1,0.0
201900026873,138 255 762,0,2,7,17,1,0.0
201900026873,138 255 763,0,2,8,1,1,0.0
201900026874,138 255 760,0,2,3,1,1,0.0
201900026874,138 255 761,0,2,3,13,1,0.0
201900026875,138 255 759,12,0,0,0,3,0.0
201900026876,138 255 758,0,0,8,1,1,0.0
201900026877,138 255 756,0,9,1,26,1,0.0
201900026877,138 255 757,0,2,1,26,5,0.0
201900026878,138 255 754,0,2,8,2,5,0.0
201900026878,138 255 755,0,2,7,1,1,0.0
201900026879,138 255 752,0,2,4,1,1,0.0
201900026879,138 255 753,0,2,1,1,1,0.0
201900026880,138 255 751,4,0,3,17,1,0.0
201900026881,138 255 750,0,1,1,1,1,0.0
201900026882,138 255 748,0,2,1,13,1,0.0
201900026882,138 255 749,0,2,1,1,1,0.0
201900026883,138 255 746,0,2,1,1,1,0.0
201900026883,138 255 747,0,2,1,13,1,0.0
201900026884,138 255 744,0,2,3,13,1,0.0
201900026884,138 255 745,0,2,3,1,1,0.0
201900026885,138 255 742,0,0,4,2,1,0.0
201900026885,138 255 743,0,2,2,2,1,0.0
201900026886,138 255 740,0,2,3,19,0,0.0
201900026886,138 255 741,0,2,1,1,1,0.0
201900026887,138 255 739,13,0,0,13,1,0.0
201900026888,138 255 738,1,0,3,1,1,0.0
201900026889,138 255 737,3,0,2,2,1,0.0
201900026890,138 255 735,5,0,7,1,0,0.0
201900026891,138 255 733,0,0,1,2,1,0.0
201900026891,138 255 734,0,0,4,1,1,0.0
201900026892,138 255 730,0,2,1,21,5,0.0
201900026892,138 255 731,0,9,4,21,5,0.0
201900026892,138 255 732,0,0,0,9,1,0.0
201900026893,138 255 727,14,2,1,1,0,0.0
201900026893,138 255 728,0,0,2,23,0,0.0
201900026893,138 255 729,0,0,6,23,0,0.0
201900026894,138 255 723,0,2,8,1,1,0.0
201900026894,138 255 724,0,2,3,5,1,0.0
201900026895,138 255 721,0,2,2,1,1,0.0
201900026895,138 255 722,0,2,2,1,1,0.0
201900026896,138 255 719,0,2,4,4,1,0.0
201900026896,138 255 720,0,2,1,1,5,0.0
201900026897,138 255 718,8,0,9,1,1,0.0
201900026898,138 255 717,0,0,3,1,1,0.0
201900026899,138 255 715,0,2,1,1,1,0.0
201900026899,138 255 716,0,2,3,15,0,0.0
201900026900,138 255 714,6,0,3,0,1,0.0
201900026901,138 255 713,0,1,7,1,1,0.0
201900026902,138 255 711,0,2,1,1,1,0.0
201900026902,138 255 712,0,2,3,1,1,0.0
201900026903,138 255 710,6,0,8,1,1,0.0
201900026904,138 255 708,0,2,3,2,1,0.0
201900026904,138 255 709,15,2,2,19,1,0.0
201900026905,138 255 707,13,0,0,1,0,0.0
201900026906,138 255 706,10,0,2,14,1,0.0
201900026907,138 255 705,2,0,1,1,1,0.0
201900026908,138 255 702,0,2,1,2,1,0.0
201900026908,138 255 703,0,2,4,2,1,0.0
201900026908,138 255 704,0,0,4,2,1,0.0
201900026909,138 255 700,0,0,4,1,1,0.0
201900026909,138 255 701,0,2,1,1,5,0.0
201900026910,138 255 698,0,2,4,2,5,0.0
201900026910,138 255 699,0,2,2,2,1,0.0
201900026911,138 255 697,2,0,1,1,1,0.0
201900026912,138 255 696,15,1,7,24,1,0.0
201900026913,138 255 695,0,1,1,1,1,0.0
201900026914,138 255 694,0,0,0,1,1,0.0
201900026915,138 255 693,2,0,1,1,1,0.0
201900026916,138 255 692,13,0,1,1,1,0.0
201900026917,138 255 690,0,2,8,1,1,0.0
201900026917,138 255 691,0,2,3,13,1,0.0
201900026918,138 255 689,8,0,1,0,1,0.0
201900026919,138 255 688,1,0,1,14,1,0.0
201900026920,138 255 685,0,0,1,1,5,0.0
201900026921,138 255 683,8,2,3,13,1,0.0
201900026921,138 255 684,0,2,3,1,1,0.0
201900026922,138 255 682,0,1,5,16,1,0.0
201900026923,138 255 681,17,0,1,0,1,0.0
201900026924,138 255 679,0,1,2,1,1,0.0
201900026925,138 255 678,6,0,1,1,1,0.0
201900026926,138 255 676,0,9,1,0,1,0.0
201900026926,138 255 677,4,0,0,0,1,0.0
201900026927,138 255 674,0,2,6,0,1,0.0
201900026927,138 255 675,0,2,2,17,1,0.0
201900026928,138 255 670,0,2,1,1,1,0.0
201900026928,138 255 671,0,2,5,12,1,0.0
201900026929,138 255 668,17,0,1,14,1,0.0
201900026930,138 255 666,0,0,4,2,1,0.0
201900026930,138 255 667,0,2,1,2,1,0.0
201900026931,138 255 665,13,0,3,0,1,0.0
201900026932,138 255 663,0,2,4,1,1,0.0
201900026932,138 255 664,0,2,1,1,1,0.0
201900026933,138 255 661,3,0,4,12,2,0.0
201900026933,138 255 662,0,2,1,1,1,0.0
201900026934,138 255 659,0,2,1,1,1,0.0
201900026934,138 255 660,0,2,2,19,1,0.0
201900026935,138 255 657,0,2,2,19,0,0.0
201900026935,138 255 658,0,2,1,1,0,0.0
201900026936,138 255 655,0,2,1,1,1,0.0
201900026936,138 255 656,0,2,8,1,1,0.0
201900026937,138 255 653,0,2,1,13,1,0.0
201900026937,138 255 654,0,0,3,1,1,0.0
201900026938,138 255 651,0,0,8,1,1,0.0
201900026938,138 255 652,0,2,1,1,1,0.0
201900026939,138 255 649,0,9,1,15,1,0.0
201900026939,138 255 650,0,2,3,25,0,0.0
201900026940,138 255 647,0,2,1,1,6,0.0
201900026940,138 255 648,0,2,3,17,6,0.0
201900026941,138 255 645,0,2,3,13,1,0.0
201900026941,138 255 646,0,2,8,1,1,0.0
201900026942,138 255 644,6,0,1,1,5,0.0
201900026943,138 255 639,0,2,2,2,1,0.0
201900026943,138 255 640,0,0,4,2,5,0.0
201900026943,138 255 641,0,0,4,2,5,0.0
201900026943,138 255 642,0,0,4,2,5,0.0
201900026943,138 255 643,0,0,4,2,5,0.0
201900026944,138 255 637,0,2,1,17,1,0.0
201900026944,138 255 638,0,2,6,10,1,0.0
201900026945,138 255 635,0,2,3,1,1,0.0
201900026945,138 255 636,0,2,3,13,1,0.0
201900026946,138 255 634,7,0,2,1,1,0.0
201900026947,138 255 632,0,2,1,1,1,0.0
201900026947,138 255 633,0,2,2,13,1,0.0
201900026948,138 255 630,0,2,1,13,1,0.0
201900026948,138 255 631,0,9,1,1,1,0.0
201900026949,138 255 628,0,2,1,1,1,0.0
201900026949,138 255 629,0,0,1,1,1,0.0
201900026950,138 255 627,4,0,1,1,1,0.0
201900026951,138 255 625,0,2,4,9,1,0.0
201900026951,138 255 626,0,2,1,1,5,0.0
201900026952,138 255 624,13,0,2,0,1,0.0
201900026953,138 255 622,0,2,7,17,1,0.0
201900026953,138 255 623,0,2,8,2,1,0.0
201900026954,138 255 620,0,2,3,15,1,0.0
201900026954,138 255 621,0,2,2,17,1,0.0
201900026955,138 255 618,0,2,1,26,1,0.0
201900026955,138 255 619,0,2,5,15,1,0.0
201900026956,138 255 616,0,2,2,15,0,0.0
201900026956,138 255 617,0,2,8,1,0,0.0
201900026957,138 255 615,12,0,1,1,1,0.0
201900026958,138 255 614,6,0,3,1,1,0.0
201900026959,138 255 613,0,6,1,1,1,0.0
201900026960,138 255 611,0,2,1,1,1,0.0
201900026960,138 255 612,0,2,3,13,1,0.0
201900026961,138 255 610,0,1,2,0,0,0.0
201900026962,138 255 609,6,0,1,1,1,0.0
201900026963,138 255 608,7,0,9,13,1,0.0
201900026964,138 255 606,0,2,1,16,1,0.0
201900026964,138 255 607,0,2,1,1,1,0.0
201900026965,138 255 605,0,1,1,1,1,0.0
201900026966,138 255 603,0,2,8,19,1,0.0
201900026966,138 255 604,0,2,1,1,1,0.0
201900026967,138 255 602,6,0,0,17,1,0.0
201900026968,138 255 600,0,2,3,1,1,0.0
201900026968,138 255 601,0,2,3,11,1,0.0
201900026969,138 255 599,13,0,2,1,1,0.0
201900026970,138 255 597,0,2,3,1,1,0.0
201900026970,138 255 598,0,2,1,13,1,0.0
201900026971,138 255 596,0,6,2,1,1,0.0
201900026972,138 255 594,0,2,1,1,1,0.0
201900026972,138 255 595,13,2,5,1,1,0.0
201900026973,138 255 593,13,0,1,1,1,0.0
201900026974,138 255 590,0,0,6,15,1,0.0
201900026974,138 255 591,1,0,1,13,1,0.0
201900026974,138 255 592,0,2,3,1,1,0.0
201900026975,138 255 588,0,2,6,2,1,0.0
201900026975,138 255 589,0,2,1,2,6,0.0
201900026976,138 255 586,0,2,8,17,1,0.0
201900026976,138 255 587,0,2,7,17,1,0.0
201900026977,138 255 584,0,2,1,1,0,0.0
201900026977,138 255 585,0,0,8,19,0,0.0
201900026978,138 255 582,14,9,2,21,1,0.0
201900026978,138 255 583,0,0,2,19,1,0.0
201900026979,138 255 581,15,0,1,21,1,0.0
201900026980,138 255 579,0,2,3,1,1,0.0
201900026980,138 255 580,3,2,3,1,1,0.0
201900026981,138 255 577,0,2,6,2,1,0.0
201900026981,138 255 578,0,2,1,17,1,0.0
201900026982,138 255 574,0,2,4,1,1,0.0
201900026982,138 255 575,0,2,4,2,1,0.0
201900026982,138 255 576,0,2,1,2,1,0.0
201900026983,138 255 571,0,2,1,2,1,0.0
201900026983,138 255 572,0,2,4,2,1,0.0
201900026983,138 255 573,0,2,4,2,1,0.0
201900026984,138 255 570,16,0,1,0,1,0.0
201900026985,138 255 568,0,2,1,1,1,0.0
201900026985,138 255 569,0,2,4,0,1,0.0
201900026986,138 255 567,13,0,3,26,1,0.0
201900026987,138 255 565,0,2,3,26,1,0.0
201900026987,138 255 566,0,2,8,26,1,0.0
201900026988,138 255 564,5,0,7,15,1,0.0
201900026989,138 255 563,4,0,9,1,1,0.0
201900026990,138 255 562,1,0,1,1,1,0.0
201900026991,138 255 560,0,2,0,0,1,0.0
201900026991,138 255 561,0,2,0,0,1,0.0
201900026992,138 255 559,16,0,9,1,0,0.0
201900026993,138 255 558,16,0,3,21,1,0.0
201900026994,138 255 556,0,2,2,1,1,0.0
201900026994,138 255 557,0,2,3,11,1,0.0
201900026995,138 255 554,0,2,4,2,1,0.0
201900026995,138 255 555,0,2,1,2,1,0.0
201900026996,138 255 553,0,0,1,21,1,0.0
201900026997,138 255 552,4,0,1,1,1,0.0
201900026998,138 255 549,0,2,8,3,1,0.0
201900026998,138 255 550,0,2,2,12,1,0.0
201900026998,138 255 551,0,2,8,1,1,0.0
201900026999,138 255 548,4,0,1,13,1,0.0
201900027000,138 255 547,4,0,1,26,1,0.0
201900027001,138 255 546,4,0,2,14,1,0.0
201900027002,138 255 545,0,0,9,1,1,0.0
201900027003,138 255 543,3,2,8,1,1,0.0
201900027003,138 255 544,0,2,7,12,1,0.0
201900027004,138 255 541,0,2,6,2,1,0.0
201900027004,138 255 542,0,2,2,1,1,0.0
201900027005,138 255 539,0,2,4,2,1,0.0
201900027005,138 255 540,0,2,1,2,1,0.0
201900027006,138 255 537,0,2,1,1,1,0.0
201900027006,138 255 538,0,2,4,1,1,0.0
201900027007,138 255 536,0,0,0,3,1,0.0
201900027008,138 255 533,0,2,5,1,1,0.0
201900027008,138 255 534,0,2,7,12,1,0.0
201900027008,138 255 535,0,2,8,3,1,0.0
201900027009,138 255 531,0,2,4,1,1,0.0
201900027009,138 255 532,0,2,1,1,1,0.0
201900027010,138 255 528,0,2,1,2,1,0.0
201900027010,138 255 529,0,2,6,1,1,0.0
201900027010,138 255 530,0,2,4,1,1,0.0
201900027011,138 255 526,0,2,4,1,1,0.0
201900027011,138 255 527,0,2,1,1,1,0.0
201900027012,138 255 525,3,0,1,1,1,0.0
201900027013,138 255 518,0,0,4,0,0,0.0
201900027013,138 255 519,0,0,0,0,0,0.0
201900027013,138 255 520,0,0,0,0,0,0.0
201900027013,138 255 521,0,2,4,0,0,0.0
201900027013,138 255 522,0,2,1,26,0,0.0
201900027014,138 255 515,0,2,1,1,5,0.0
201900027014,138 255 516,0,2,2,15,1,0.0
201900027015,138 255 513,0,2,2,2,0,0.0
201900027015,138 255 514,0,2,8,2,0,0.0
201900027016,138 255 511,0,2,4,2,1,0.0
201900027016,138 255 512,0,2,1,2,1,0.0
201900027017,138 255 510,0,1,0,26,0,0.0
201900027018,138 255 508,0,2,4,2,1,0.0
201900027018,138 255 509,0,2,1,2,1,0.0
201900027019,138 255 505,0,2,5,26,0,0.0
201900027019,138 255 506,0,2,5,17,0,0.0
201900027020,138 255 501,0,2,5,12,1,0.0
201900027020,138 255 502,0,2,1,1,1,0.0
201900027021,138 255 499,0,2,7,17,0,0.0
201900027021,138 255 500,1,0,1,16,0,0.0
201900027022,138 255 498,14,0,1,26,0,0.0
201900027023,138 255 495,0,2,2,1,1,0.0
201900027023,138 255 496,0,2,1,0,1,0.0
201900027023,138 255 497,0,2,5,14,1,0.0
201900027024,138 255 493,0,2,1,1,1,0.0
201900027024,138 255 494,0,2,4,13,3,0.0
201900027025,138 255 491,0,2,0,0,1,0.0
201900027025,138 255 492,0,2,0,14,0,0.0
201900027026,138 255 489,0,2,7,2,1,0.0
201900027026,138 255 490,0,0,0,0,0,0.0
201900027027,138 255 487,0,2,7,19,1,0.0
201900027027,138 255 488,0,2,1,1,1,0.0
201900027028,138 255 486,0,1,1,19,1,0.0
201900027029,138 255 485,0,2,8,13,0,0.0
201900027030,138 255 484,3,0,1,1,1,0.0
201900027031,138 255 483,4,0,3,13,1,0.0
201900027032,138 255 482,16,0,0,16,1,0.0
201900027033,138 255 480,0,2,3,9,1,0.0
201900027033,138 255 481,0,2,5,1,1,0.0
201900027034,138 255 478,0,2,1,19,1,0.0
201900027034,138 255 479,0,2,8,1,1,0.0
201900027035,138 255 476,0,2,1,1,1,0.0
201900027035,138 255 477,0,2,4,23,1,0.0
201900027036,138 255 474,0,2,1,0,0,0.0
201900027036,138 255 475,0,2,1,23,0,0.0
201900027037,138 255 472,0,6,0,0,0,0.0
201900027037,138 255 473,0,2,0,0,0,0.0
201900027038,138 255 470,0,2,5,1,1,0.0
201900027038,138 255 471,0,2,1,9,1,0.0
201900027039,138 255 469,0,0,0,0,0,0.0
201900027040,138 255 467,0,2,1,1,1,0.0
201900027040,138 255 468,0,2,3,17,1,0.0
201900027041,138 255 466,0,1,1,1,1,0.0
201900027042,138 255 464,0,2,2,26,1,0.0
201900027042,138 255 465,0,0,0,0,1,0.0
201900027043,138 255 462,0,2,3,13,1,0.0
201900027043,138 255 463,0,2,5,1,5,0.0
201900027044,138 255 460,0,2,1,11,1,0.0
201900027044,138 255 461,0,2,0,0,1,0.0
201900027045,138 255 459,13,0,1,1,1,0.0
201900027046,138 255 457,0,2,1,17,5,0.0
201900027046,138 255 458,16,0,3,16,1,0.0
201900027047,138 255 452,0,2,4,2,1,0.0
201900027047,138 255 453,0,2,4,2,1,0.0
201900027047,138 255 454,0,2,1,2,1,0.0
201900027047,138 255 455,0,2,4,2,1,0.0
201900027047,138 255 456,0,2,4,2,1,0.0
201900027048,138 255 450,0,0,0,21,1,0.0
201900027049,138 255 448,0,2,1,1,0,0.0
201900027049,138 255 449,0,2,7,1,0,0.0
201900027050,138 255 447,0,0,0,25,5,0.0
201900027051,138 255 445,0,2,2,1,1,0.0
201900027051,138 255 446,0,2,0,1,0,0.0
201900027052,138 255 444,1,0,3,17,0,0.0
201900027053,138 255 442,0,2,7,15,1,0.0
201900027053,138 255 443,0,2,1,2,1,0.0
201900027054,138 255 441,0,1,1,19,0,0.0
201900027055,138 255 440,0,1,3,9,1,0.0
201900027056,138 255 438,0,6,1,1,3,0.0
201900027056,138 255 439,0,4,7,19,0,0.0
201900027057,138 255 435,0,2,3,14,1,0.0
201900027057,138 255 436,0,2,4,2,1,0.0
201900027057,138 255 437,0,2,5,2,1,0.0
201900027058,138 255 433,0,2,1,1,1,0.0
201900027058,138 255 434,0,2,7,1,5,0.0
201900027059,138 255 432,0,0,1,26,5,0.0
201900027060,138 255 431,0,1,3,1,1,0.0
201900027061,138 255 430,0,1,2,1,3,0.0
201900027062,138 255 428,0,2,8,2,0,0.0
201900027062,138 255 429,0,2,7,16,0,0.0
201900027063,138 255 425,0,2,1,11,0,0.0
201900027063,138 255 426,0,2,4,1,0,0.0
201900027063,138 255 427,0,2,2,12,1,0.0
201900027064,138 255 424,0,0,1,0,1,0.0
201900027065,138 255 422,0,2,3,18,1,0.0
201900027065,138 255 423,0,2,5,9,1,0.0
201900027066,138 255 420,7,0,1,1,1,0.0
201900027066,138 255 421,0,2,1,0,-1,0.0
201900027067,138 255 419,1,0,3,1,1,0.0
201900027068,138 255 418,0,1,1,1,0,0.0
201900027069,138 255 416,0,2,8,1,1,0.0
201900027069,138 255 417,0,2,1,19,1,0.0
201900027070,138 255 414,0,0,8,19,1,0.0
201900027070,138 255 415,0,2,1,5,1,0.0
201900027071,138 255 412,0,2,8,25,5,0.0
201900027071,138 255 413,0,2,1,9,1,0.0
201900027072,138 255 411,0,1,2,1,1,0.0
201900027073,138 255 410,8,2,1,2,1,0.0
201900027074,138 255 409,0,1,5,21,1,0.0
201900027075,138 255 407,0,2,8,26,0,0.0
201900027075,138 255 408,0,2,1,1,0,0.0
201900027076,138 255 406,1,1,2,1,1,0.0
201900027077,138 255 404,0,0,6,1,0,0.0
201900027077,138 255 405,0,2,2,1,0,0.0
201900027078,138 255 403,0,1,3,1,1,0.0
201900027079,138 255 401,0,2,2,26,1,0.0
201900027079,138 255 402,0,2,3,1,1,0.0
201900027080,138 255 400,9,0,7,1,1,0.0
201900027081,138 255 398,0,2,2,0,1,0.0
201900027081,138 255 399,0,2,1,17,1,0.0
201900027082,138 255 396,0,2,0,0,0,0.0
201900027082,138 255 397,0,2,0,0,1,0.0
201900027083,138 255 395,0,1,2,1,1,0.0
201900027084,138 255 393,9,1,2,26,1,0.0
201900027085,138 255 391,0,2,6,23,1,0.0
201900027085,138 255 392,14,0,1,2,1,0.0
201900027086,138 255 389,0,2,8,1,3,0.0
201900027086,138 255 390,0,2,1,1,1,0.0
201900027087,138 255 387,0,2,3,15,1,0.0
201900027087,138 255 388,0,2,2,17,1,0.0
201900027088,138 255 384,0,2,4,23,1,0.0
201900027088,138 255 385,0,2,5,23,1,0.0
201900027088,138 255 386,0,2,3,2,1,0.0
201900027089,138 255 383,0,1,4,26,1,0.0
201900027090,138 255 382,0,1,1,1,0,0.0
201900027091,138 255 380,0,2,1,1,1,0.0
201900027091,138 255 381,0,2,2,15,0,0.0
201900027092,138 255 377,0,2,4,0,0,0.0
201900027092,138 255 378,0,2,4,0,0,0.0
201900027092,138 255 379,0,2,1,26,0,0.0
201900027093,138 255 373,0,1,8,19,1,0.0
201900027094,138 255 371,0,0,4,23,1,0.0
201900027094,138 255 372,0,2,1,23,1,0.0
201900027095,138 255 369,0,2,1,26,6,0.0
201900027095,138 255 370,0,2,5,15,6,0.0
201900027096,138 255 367,0,2,3,1,1,0.0
201900027096,138 255 368,0,2,2,1,5,0.0
201900027097,138 255 366,0,1,1,18,1,0.0
201900027098,138 255 364,0,2,3,26,1,0.0
201900027098,138 255 365,0,2,2,10,1,0.0
201900027099,138 255 363,0,1,3,1,1,0.0
201900027100,138 255 361,0,2,2,17,0,0.0
201900027100,138 255 362,0,2,3,13,0,0.0
201900027101,138 255 359,0,2,3,5,1,0.0
201900027101,138 255 360,0,2,1,1,1,0.0
201900027102,138 255 355,0,1,1,1,1,0.0
201900027103,138 255 354,0,0,4,24,1,0.0
201900027104,138 255 351,0,2,4,2,1,0.0
201900027104,138 255 352,0,2,4,2,1,0.0
201900027104,138 255 353,0,2,1,2,1,0.0
201900027105,138 255 349,0,2,1,1,1,0.0
201900027105,138 255 350,0,2,2,1,1,0.0
201900027106,138 255 346,0,6,3,1,1,0.0
201900027106,138 255 347,0,2,1,1,0,0.0
201900027107,138 255 344,0,2,1,1,1,0.0
201900027107,138 255 345,0,2,1,9,1,0.0
201900027108,138 255 343,13,0,9,21,1,0.0
201900027109,138 255 340,0,2,3,10,1,0.0
201900027109,138 255 341,0,2,1,17,1,0.0
201900027109,138 255 342,0,2,1,17,1,0.0
201900027110,138 255 338,0,2,2,1,1,0.0
201900027110,138 255 339,0,2,3,16,1,0.0
201900027111,138 255 336,0,2,3,1,1,0.0
201900027111,138 255 337,0,2,1,1,1,0.0
201900027112,138 255 333,0,2,1,2,1,0.0
201900027112,138 255 334,0,2,4,2,1,0.0
201900027112,138 255 335,0,2,4,2,1,0.0
201900027113,138 255 331,0,2,6,16,1,0.0
201900027113,138 255 332,0,2,1,1,5,0.0
201900027114,138 255 329,0,2,3,13,0,0.0
201900027114,138 255 330,0,2,3,26,6,0.0
201900027115,138 255 327,0,2,3,15,1,0.0
201900027115,138 255 328,0,2,1,17,1,0.0
201900027116,138 255 326,3,0,9,0,1,0.0
201900027117,138 255 321,0,0,4,0,5,0.0
201900027117,138 255 322,0,2,1,2,0,0.0
201900027117,138 255 323,0,2,1,0,1,0.0
201900027118,138 255 319,0,2,0,1,5,0.0
201900027118,138 255 320,0,2,1,1,1,0.0
201900027119,138 255 314,0,2,3,16,1,0.0
201900027119,138 255 315,1,2,3,1,2,0.0
201900027120,138 255 310,0,0,0,26,1,0.0
201900027121,138 255 307,0,2,1,1,1,0.0
201900027121,138 255 308,0,2,1,2,1,0.0
201900027121,138 255 309,0,2,1,13,1,0.0
201900027122,138 255 306,0,1,3,1,1,1.0
201900027123,138 255 305,0,1,2,1,0,0.0
201900027124,138 255 302,0,1,2,19,0,0.0
201900027125,138 255 298,0,-1,1,0,1,0.0
201900027125,138 255 299,0,2,2,0,3,0.0
201900027126,138 255 297,0,1,2,1,1,0.0
201900027127,138 255 295,0,2,1,15,0,0.0
201900027127,138 255 296,0,2,1,1,1,0.0
201900027128,138 255 293,0,2,1,0,0,0.0
201900027128,138 255 294,0,0,4,23,1,0.0
201900027129,138 255 291,0,2,3,1,1,0.0
201900027129,138 255 292,0,2,1,13,1,0.0
201900027130,138 255 288,0,1,1,1,0,0.0
201900027131,138 255 286,0,2,8,16,1,0.0
201900027131,138 255 287,0,2,2,3,1,0.0
201900027132,138 255 283,0,2,2,1,0,0.0
201900027132,138 255 284,0,2,0,1,0,0.0
201900027132,138 255 285,0,2,2,1,0,0.0
201900027133,138 255 282,0,1,3,1,1,0.0
201900027134,138 255 280,0,2,1,2,1,0.0
201900027134,138 255 281,0,2,4,2,1,0.0
201900027135,138 255 278,0,2,4,2,1,0.0
201900027135,138 255 279,0,1,1,2,1,0.0
201900027136,138 255 276,0,2,4,2,1,0.0
201900027136,138 255 277,0,2,1,2,1,0.0
201900027137,138 255 274,0,2,1,1,6,0.0
201900027137,138 255 275,0,2,1,5,6,0.0
201900027138,138 255 271,0,2,1,15,1,0.0
201900027138,138 255 272,0,2,8,1,1,0.0
201900027139,138 255 270,0,1,1,26,1,0.0
201900027140,138 255 268,0,2,1,26,0,0.0
201900027140,138 255 269,0,2,2,26,1,1.0
201900027141,138 255 267,0,1,1,21,1,0.0
201900027142,138 255 266,0,1,2,15,0,0.0
201900027143,138 255 263,0,1,3,9,1,0.0
201900027144,138 255 262,0,1,1,1,1,0.0
201900027145,138 255 260,0,2,1,9,5,0.0
201900027145,138 255 261,0,2,1,5,5,0.0
201900027146,138 255 258,0,2,1,1,5,0.0
201900027146,138 255 259,0,2,2,16,1,0.0
201900027147,138 255 256,0,2,4,2,1,0.0
201900027147,138 255 257,0,2,1,2,1,0.0
201900027148,138 255 255,0,1,1,1,1,0.0
201900027149,138 255 252,0,2,4,2,1,0.0
201900027149,138 255 253,0,2,1,2,1,0.0
201900027149,138 255 254,0,2,1,2,1,0.0
201900027150,138 255 251,0,1,1,1,1,0.0
201900027151,138 255 249,2,2,1,1,1,0.0
201900027151,138 255 250,1,2,7,15,1,0.0
201900027152,138 255 248,6,0,1,16,1,0.0
201900027153,138 255 246,0,6,3,16,1,0.0
201900027153,138 255 247,0,2,7,15,5,0.0
201900027154,138 255 245,0,1,1,1,1,0.0
201900027155,138 255 243,0,2,9,13,1,0.0
201900027155,138 255 244,0,2,8,1,1,0.0
201900027156,138 255 241,0,2,7,1,1,0.0
201900027156,138 255 242,0,2,1,19,1,0.0
201900027157,138 255 239,0,2,0,0,1,0.0
201900027157,138 255 240,0,2,0,15,1,0.0
201900027158,138 255 238,0,1,4,4,1,0.0
201900027159,138 255 237,0,1,1,1,1,0.0
201900027160,138 255 236,0,1,1,3,1,0.0
201900027161,138 255 234,0,2,7,3,1,0.0
201900027161,138 255 235,0,2,1,15,1,0.0
201900027162,138 255 232,0,2,1,1,1,0.0
201900027162,138 255 233,0,2,4,1,1,0.0
201900027163,138 255 230,0,2,1,1,1,0.0
201900027163,138 255 231,0,2,1,15,1,0.0
201900027164,138 255 229,0,1,1,1,1,0.0
201900027165,138 255 227,0,2,1,5,1,0.0
201900027165,138 255 228,0,2,8,1,1,0.0
201900027166,138 255 225,0,2,2,15,1,0.0
201900027166,138 255 226,0,2,1,1,1,0.0
201900027167,138 255 222,0,2,4,16,1,0.0
201900027167,138 255 223,0,2,8,1,1,0.0
201900027167,138 255 224,0,2,1,1,1,0.0
201900027168,138 255 221,0,1,1,26,1,0.0
201900027169,138 255 220,8,0,1,26,0,0.0
201900027170,138 255 216,0,2,3,2,1,0.0
201900027170,138 255 217,0,2,5,0,1,0.0
201900027171,138 255 214,1,2,1,0,0,0.0
201900027171,138 255 215,0,2,8,22,1,0.0
201900027172,138 255 211,14,0,0,26,1,0.0
201900027173,138 255 210,0,1,1,15,1,0.0
201900027174,138 255 209,0,1,3,26,1,0.0
201900027175,138 255 204,0,2,2,0,1,0.0
201900027175,138 255 205,0,2,3,0,1,0.0
201900027176,138 255 197,0,1,1,2,0,0.0
201900027177,138 255 195,13,2,2,2,1,0.0
201900027177,138 255 196,0,2,2,15,1,0.0
201900027178,138 255 191,0,2,7,1,1,0.0
201900027178,138 255 192,0,2,1,1,0,0.0
201900027179,138 255 189,0,2,8,1,1,0.0
201900027179,138 255 190,0,2,1,1,1,0.0
201900027180,138 255 187,0,2,2,1,0,0.0
201900027180,138 255 188,0,2,7,20,0,0.0
201900027181,138 255 186,0,1,0,1,0,0.0
201900027182,138 255 184,0,2,1,1,1,0.0
201900027182,138 255 185,3,2,5,17,1,0.0
201900027183,138 255 181,0,1,3,26,1,0.0
201900027184,138 255 180,16,0,8,1,1,0.0
201900027185,138 255 179,0,1,1,15,1,0.0
201900027186,138 255 177,8,2,5,2,1,0.0
201900027186,138 255 178,0,2,2,1,1,0.0
201900027187,138 255 175,0,2,0,0,5,0.0
201900027187,138 255 176,0,9,0,0,1,0.0
201900027188,138 255 173,0,2,0,0,5,0.0
201900027188,138 255 174,0,9,0,0,1,0.0
201900027189,138 255 172,2,0,1,26,1,0.0
201900027190,138 255 170,0,2,1,6,1,0.0
201900027190,138 255 171,0,2,3,1,1,0.0
201900027191,138 255 169,0,1,2,0,0,0.0
201900027192,138 255 167,0,2,8,15,1,0.0
201900027192,138 255 168,0,2,2,17,1,0.0
201900027193,138 255 166,0,1,0,15,1,0.0
201900027194,138 255 164,0,2,4,1,1,0.0
201900027194,138 255 165,0,2,1,1,1,0.0
201900027195,138 255 161,0,2,7,17,1,0.0
201900027195,138 255 162,0,2,9,2,1,0.0
201900027195,138 255 163,0,2,4,26,5,0.0
201900027196,138 255 160,0,1,1,25,5,0.0
201900027197,138 255 156,0,2,6,15,1,0.0
201900027197,138 255 157,0,2,3,19,5,0.0
201900027198,138 255 155,0,1,2,1,1,0.0
201900027199,138 255 153,0,2,3,26,1,0.0
201900027199,138 255 154,0,2,1,1,1,0.0
201900027200,138 255 150,0,1,1,1,1,0.0
