,Accident ID,road category,traffic regime,total number of traffic lanes,existence of reserved lanes,plan layout,surface condition,development - infrastructure,situation of the accident,maximum authorized speed at the scene and at the time of the accident
29904,201900029905,9.0,,1.0,0.0,2.0,6.0,0.0,8.0,
29905,201900029906,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
29906,201900029907,4.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,50.0
29907,201900029908,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
29908,201900029909,3.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,80.0
29909,201900029910,3.0,,2.0,0.0,1.0,2.0,0.0,1.0,
29910,201900029911,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
29911,201900029912,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
29912,201900029913,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
29913,201900029914,3.0,2.0,2.0,0.0,2.0,1.0,0.0,8.0,70.0
29914,201900029915,4.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,30.0
29915,201900029916,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,80.0
29916,201900029917,3.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,80.0
29917,201900029918,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
29918,201900029919,9.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,
29919,201900029920,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
29920,201900029921,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,80.0
29921,201900029922,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
29922,201900029923,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
29923,201900029924,4.0,2.0,2.0,0.0,2.0,1.0,0.0,4.0,50.0
29924,201900029925,4.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,50.0
29925,201900029926,3.0,2.0,2.0,0.0,1.0,1.0,0.0,8.0,90.0
29926,201900029927,3.0,2.0,2.0,0.0,1.0,2.0,0.0,1.0,50.0
29927,201900029928,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
29928,201900029929,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,90.0
29929,201900029930,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,90.0
29930,201900029931,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,70.0
29931,201900029932,1.0,1.0,3.0,0.0,1.0,1.0,1.0,1.0,50.0
29932,201900029933,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,90.0
29933,201900029934,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,90.0
29934,201900029935,1.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,70.0
29935,201900029936,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,90.0
29936,201900029937,1.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,110.0
29937,201900029938,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,110.0
29938,201900029939,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,90.0
29939,201900029940,3.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,70.0
29940,201900029941,1.0,1.0,2.0,0.0,3.0,2.0,3.0,1.0,50.0
29941,201900029942,1.0,3.0,4.0,0.0,1.0,1.0,3.0,1.0,90.0
29942,201900029943,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,50.0
29943,201900029944,2.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,90.0
29944,201900029945,1.0,1.0,4.0,0.0,1.0,1.0,3.0,1.0,90.0
29945,201900029946,1.0,1.0,3.0,0.0,2.0,1.0,0.0,3.0,110.0
29946,201900029947,2.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,70.0
29947,201900029948,2.0,1.0,3.0,0.0,1.0,1.0,5.0,1.0,70.0
29948,201900029949,2.0,3.0,2.0,0.0,2.0,1.0,0.0,3.0,110.0
29949,201900029950,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,70.0
29950,201900029951,2.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,70.0
29951,201900029952,1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,90.0
29952,201900029953,1.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,130.0
29953,201900029954,1.0,,2.0,0.0,1.0,1.0,0.0,1.0,90.0
29954,201900029955,2.0,3.0,4.0,0.0,1.0,1.0,3.0,1.0,90.0
29955,201900029956,1.0,1.0,4.0,0.0,1.0,1.0,9.0,1.0,50.0
29956,201900029957,1.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,90.0
29957,201900029958,1.0,3.0,2.0,0.0,2.0,1.0,3.0,1.0,70.0
29958,201900029959,1.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,90.0
29959,201900029960,1.0,3.0,8.0,0.0,1.0,1.0,1.0,1.0,90.0
29960,201900029961,1.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,110.0
29961,201900029962,1.0,3.0,8.0,0.0,3.0,1.0,2.0,1.0,50.0
29962,201900029963,1.0,3.0,,0.0,1.0,1.0,0.0,1.0,90.0
29963,201900029964,1.0,3.0,8.0,0.0,1.0,1.0,2.0,1.0,70.0
29964,201900029965,1.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,110.0
29965,201900029966,1.0,3.0,7.0,0.0,3.0,1.0,0.0,1.0,70.0
29966,201900029967,1.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,110.0
29967,201900029968,1.0,3.0,10.0,0.0,1.0,1.0,0.0,1.0,90.0
29968,201900029969,1.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,110.0
29969,201900029970,1.0,,6.0,0.0,1.0,1.0,0.0,1.0,90.0
29970,201900029971,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,110.0
29971,201900029972,1.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,110.0
29972,201900029973,1.0,1.0,5.0,0.0,2.0,1.0,0.0,1.0,90.0
29973,201900029974,1.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,90.0
29974,201900029975,1.0,3.0,2.0,0.0,1.0,1.0,0.0,3.0,90.0
29975,201900029976,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,90.0
29976,201900029977,2.0,3.0,3.0,0.0,1.0,1.0,0.0,3.0,90.0
29977,201900029978,1.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,90.0
29978,201900029979,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,90.0
29979,201900029980,1.0,3.0,3.0,0.0,1.0,1.0,8.0,3.0,130.0
29980,201900029981,1.0,1.0,2.0,0.0,2.0,1.0,0.0,3.0,70.0
29981,201900029982,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
29982,201900029983,3.0,,2.0,0.0,1.0,1.0,0.0,1.0,50.0
29983,201900029984,3.0,2.0,2.0,1.0,1.0,1.0,0.0,3.0,50.0
29984,201900029985,4.0,1.0,1.0,0.0,1.0,1.0,2.0,1.0,50.0
29985,201900029986,7.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,50.0
29986,201900029987,2.0,1.0,2.0,0.0,3.0,2.0,9.0,1.0,70.0
29987,201900029988,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
29988,201900029989,4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
29989,201900029990,9.0,1.0,1.0,0.0,3.0,1.0,9.0,1.0,50.0
29990,201900029991,7.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
29991,201900029992,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
29992,201900029993,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
29993,201900029994,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
29994,201900029995,2.0,2.0,2.0,0.0,1.0,1.0,4.0,1.0,80.0
29995,201900029996,4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
29996,201900029997,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
29997,201900029998,2.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,70.0
29998,201900029999,4.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,50.0
29999,201900030000,4.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,50.0
30000,201900030001,4.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,50.0
30001,201900030002,4.0,1.0,1.0,0.0,1.0,1.0,0.0,3.0,30.0
30002,201900030003,4.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,50.0
30003,201900030004,4.0,3.0,2.0,0.0,1.0,1.0,5.0,1.0,50.0
30004,201900030005,4.0,2.0,2.0,0.0,1.0,2.0,5.0,1.0,50.0
30005,201900030006,4.0,,2.0,0.0,1.0,1.0,0.0,1.0,30.0
30006,201900030007,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30007,201900030008,4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30008,201900030009,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,50.0
30009,201900030010,2.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,90.0
30010,201900030011,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30011,201900030012,4.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,50.0
30012,201900030013,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,50.0
30013,201900030014,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0
30014,201900030015,4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
30015,201900030016,2.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,50.0
30016,201900030017,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
30017,201900030018,4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30018,201900030019,7.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30019,201900030020,4.0,1.0,1.0,0.0,3.0,1.0,0.0,1.0,50.0
30020,201900030021,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,90.0
30021,201900030022,4.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,30.0
30022,201900030023,4.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,50.0
30023,201900030024,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,70.0
30024,201900030025,4.0,,5.0,0.0,1.0,1.0,0.0,1.0,50.0
30025,201900030026,2.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
30026,201900030027,3.0,3.0,4.0,0.0,1.0,1.0,1.0,1.0,50.0
30027,201900030028,9.0,2.0,1.0,1.0,3.0,1.0,0.0,1.0,30.0
30028,201900030029,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,60.0
30029,201900030030,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,60.0
30030,201900030031,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,60.0
30031,201900030032,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,60.0
30032,201900030033,3.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,50.0
30033,201900030034,4.0,2.0,2.0,2.0,1.0,1.0,0.0,1.0,50.0
30034,201900030035,4.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
30035,201900030036,4.0,2.0,3.0,1.0,1.0,1.0,0.0,1.0,50.0
30036,201900030037,4.0,3.0,2.0,0.0,2.0,1.0,0.0,1.0,50.0
30037,201900030038,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30038,201900030039,4.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,70.0
30039,201900030040,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30040,201900030041,3.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,80.0
30041,201900030042,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30042,201900030043,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0
30043,201900030044,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30044,201900030045,4.0,3.0,4.0,0.0,1.0,1.0,2.0,1.0,70.0
30045,201900030046,2.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,70.0
30046,201900030047,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30047,201900030048,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
30048,201900030049,4.0,2.0,,,1.0,1.0,0.0,1.0,
30049,201900030050,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30050,201900030051,4.0,2.0,4.0,1.0,1.0,1.0,0.0,1.0,50.0
30051,201900030052,4.0,2.0,1.0,0.0,1.0,1.0,9.0,1.0,50.0
30052,201900030053,4.0,,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30053,201900030054,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30054,201900030055,7.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,50.0
30055,201900030056,7.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30056,201900030057,7.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
30057,201900030058,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,80.0
30058,201900030059,4.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,70.0
30059,201900030060,4.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,70.0
30060,201900030061,4.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,70.0
30061,201900030062,4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30062,201900030063,4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,30.0
30063,201900030064,4.0,3.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
30064,201900030065,4.0,2.0,4.0,3.0,1.0,1.0,0.0,6.0,50.0
30065,201900030066,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30066,201900030067,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
30067,201900030068,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,70.0
30068,201900030069,4.0,1.0,2.0,0.0,2.0,1.0,5.0,1.0,50.0
30069,201900030070,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30070,201900030071,4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30071,201900030072,4.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
30072,201900030073,4.0,2.0,4.0,1.0,1.0,1.0,0.0,5.0,50.0
30073,201900030074,4.0,2.0,2.0,0.0,1.0,1.0,1.0,1.0,30.0
30074,201900030075,4.0,2.0,4.0,,1.0,1.0,0.0,1.0,50.0
30075,201900030076,4.0,1.0,4.0,0.0,1.0,1.0,8.0,1.0,50.0
30076,201900030077,4.0,4.0,4.0,0.0,1.0,1.0,5.0,1.0,50.0
30077,201900030078,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
30078,201900030079,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
30079,201900030080,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0
30080,201900030081,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
30081,201900030082,3.0,2.0,3.0,0.0,1.0,1.0,0.0,1.0,30.0
30082,201900030083,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
30083,201900030084,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30084,201900030085,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30085,201900030086,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30086,201900030087,3.0,,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30087,201900030088,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0
30088,201900030089,3.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0
30089,201900030090,3.0,1.0,2.0,0.0,1.0,1.0,0.0,4.0,50.0
30090,201900030091,4.0,,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30091,201900030092,4.0,2.0,5.0,0.0,1.0,1.0,9.0,1.0,50.0
30092,201900030093,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30093,201900030094,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,50.0
30094,201900030095,4.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0
30095,201900030096,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,50.0
30096,201900030097,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,50.0
30097,201900030098,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30098,201900030099,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,2.0
30099,201900030100,4.0,2.0,3.0,0.0,2.0,1.0,2.0,1.0,50.0
30100,201900030101,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30101,201900030102,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
30102,201900030103,4.0,2.0,1.0,0.0,2.0,1.0,0.0,3.0,70.0
30103,201900030104,4.0,2.0,2.0,0.0,1.0,1.0,9.0,1.0,50.0
30104,201900030105,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,50.0
30105,201900030106,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
30106,201900030107,4.0,,1.0,0.0,3.0,1.0,9.0,1.0,50.0
30107,201900030108,4.0,1.0,1.0,0.0,1.0,1.0,5.0,1.0,30.0
30108,201900030109,4.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,70.0
30109,201900030110,4.0,1.0,4.0,0.0,1.0,1.0,0.0,1.0,70.0
30110,201900030111,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
30111,201900030112,4.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,30.0
30112,201900030113,4.0,1.0,1.0,0.0,1.0,1.0,6.0,1.0,50.0
30113,201900030114,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30114,201900030115,4.0,1.0,5.0,0.0,1.0,1.0,0.0,1.0,70.0
30115,201900030116,4.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
30116,201900030117,4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30117,201900030118,4.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,50.0
30118,201900030119,4.0,1.0,1.0,2.0,1.0,1.0,0.0,1.0,30.0
30119,201900030120,4.0,1.0,2.0,1.0,1.0,1.0,0.0,5.0,30.0
30120,201900030121,4.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
30121,201900030122,4.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
30122,201900030123,4.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30123,201900030124,4.0,2.0,3.0,3.0,1.0,1.0,0.0,1.0,50.0
30124,201900030125,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30125,201900030126,3.0,2.0,4.0,0.0,1.0,1.0,8.0,1.0,50.0
30126,201900030127,2.0,3.0,0.0,0.0,1.0,1.0,0.0,1.0,50.0
30127,201900030128,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30128,201900030129,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30129,201900030130,3.0,,2.0,0.0,1.0,1.0,9.0,1.0,30.0
30130,201900030131,3.0,2.0,1.0,0.0,1.0,1.0,5.0,1.0,50.0
30131,201900030132,3.0,2.0,2.0,1.0,1.0,1.0,0.0,1.0,50.0
30132,201900030133,3.0,2.0,2.0,0.0,1.0,1.0,0.0,2.0,50.0
30133,201900030134,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
30134,201900030135,3.0,,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30135,201900030136,3.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30136,201900030137,4.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
30137,201900030138,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30138,201900030139,9.0,2.0,0.0,0.0,1.0,1.0,0.0,,30.0
30139,201900030140,3.0,,0.0,0.0,1.0,1.0,0.0,1.0,50.0
30140,201900030141,4.0,1.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30141,201900030142,3.0,2.0,4.0,0.0,1.0,1.0,0.0,1.0,50.0
30142,201900030143,3.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,80.0
30143,201900030144,3.0,2.0,2.0,0.0,2.0,1.0,0.0,3.0,90.0
30144,201900030145,3.0,2.0,2.0,0.0,1.0,1.0,9.0,3.0,80.0
30145,201900030146,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,130.0
30146,201900030147,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,30.0
30147,201900030148,3.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,30.0
30148,201900030149,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,
30149,201900030150,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30150,201900030151,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30151,201900030152,4.0,2.0,2.0,0.0,1.0,1.0,9.0,1.0,50.0
30152,201900030153,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30153,201900030154,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,
30154,201900030155,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,90.0
30155,201900030156,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30156,201900030157,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,50.0
30157,201900030158,2.0,3.0,2.0,0.0,1.0,1.0,8.0,1.0,70.0
30158,201900030159,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30159,201900030160,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30160,201900030161,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30161,201900030162,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30162,201900030163,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30163,201900030164,3.0,2.0,2.0,0.0,4.0,1.0,0.0,1.0,50.0
30164,201900030165,3.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,80.0
30165,201900030166,3.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,110.0
30166,201900030167,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,50.0
30167,201900030168,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30168,201900030169,3.0,2.0,2.0,0.0,2.0,1.0,9.0,3.0,80.0
30169,201900030170,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30170,201900030171,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30171,201900030172,3.0,1.0,2.0,0.0,1.0,1.0,6.0,3.0,50.0
30172,201900030173,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30173,201900030174,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30174,201900030175,3.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,70.0
30175,201900030176,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,80.0
30176,201900030177,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30177,201900030178,3.0,3.0,1.0,0.0,1.0,1.0,0.0,1.0,50.0
30178,201900030179,3.0,2.0,2.0,0.0,3.0,1.0,0.0,3.0,80.0
30179,201900030180,3.0,2.0,1.0,0.0,1.0,1.0,0.0,1.0,70.0
30180,201900030181,1.0,3.0,3.0,0.0,1.0,1.0,8.0,1.0,110.0
30181,201900030182,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,130.0
30182,201900030183,2.0,2.0,2.0,0.0,3.0,9.0,0.0,1.0,30.0
30183,201900030184,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,70.0
30184,201900030185,4.0,1.0,1.0,0.0,1.0,1.0,9.0,1.0,50.0
30185,201900030186,4.0,2.0,2.0,0.0,1.0,1.0,0.0,8.0,50.0
30186,201900030187,3.0,2.0,2.0,0.0,3.0,1.0,0.0,1.0,50.0
30187,201900030188,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30188,201900030189,3.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,80.0
30189,201900030190,3.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,70.0
30190,201900030191,4.0,2.0,2.0,0.0,1.0,1.0,0.0,3.0,80.0
30191,201900030192,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30192,201900030193,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30193,201900030194,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,80.0
30194,201900030195,4.0,2.0,2.0,1.0,1.0,1.0,6.0,1.0,30.0
30195,201900030196,3.0,2.0,2.0,1.0,3.0,1.0,0.0,8.0,80.0
30196,201900030197,3.0,2.0,2.0,0.0,1.0,1.0,5.0,1.0,80.0
30197,201900030198,1.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,110.0
30198,201900030199,1.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,110.0
30199,201900030200,1.0,1.0,3.0,0.0,1.0,1.0,0.0,3.0,90.0
30200,201900030201,1.0,,3.0,0.0,1.0,1.0,0.0,3.0,110.0
30201,201900030202,1.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,90.0
30202,201900030203,2.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,110.0
30203,201900030204,1.0,3.0,7.0,0.0,1.0,1.0,0.0,1.0,90.0
30204,201900030205,1.0,3.0,8.0,0.0,1.0,1.0,0.0,1.0,90.0
30205,201900030206,1.0,3.0,6.0,0.0,1.0,1.0,0.0,1.0,110.0
30206,201900030207,1.0,3.0,8.0,0.0,1.0,1.0,0.0,3.0,90.0
30207,201900030208,1.0,,4.0,0.0,1.0,1.0,0.0,1.0,110.0
30208,201900030209,1.0,1.0,1.0,0.0,1.0,1.0,3.0,1.0,50.0
30209,201900030210,1.0,3.0,4.0,0.0,1.0,1.0,0.0,1.0,70.0
30210,201900030211,1.0,3.0,5.0,0.0,1.0,1.0,0.0,1.0,90.0
30211,201900030212,2.0,3.0,5.0,0.0,1.0,1.0,0.0,1.0,110.0
30212,201900030213,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30213,201900030214,4.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,50.0
30214,201900030215,4.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,50.0
30215,201900030216,3.0,1.0,3.0,0.0,1.0,1.0,0.0,1.0,50.0
30216,201900030217,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,80.0
30217,201900030218,3.0,2.0,2.0,0.0,2.0,1.0,0.0,1.0,50.0
30218,201900030219,4.0,1.0,2.0,3.0,1.0,1.0,0.0,1.0,50.0
30219,201900030220,7.0,3.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30220,201900030221,3.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
30221,201900030222,4.0,2.0,2.0,0.0,1.0,1.0,0.0,1.0,50.0
